sale_id,product_id,customer_id,store_id,quantity,sale_amount
41837,1884,9889,10,7,19789
41838,1213,7248,85,4,19081
41839,381,9732,58,7,16416
41840,1856,7292,152,8,8169
41841,1667,8180,21,7,13687
41842,727,3721,34,9,14472
41843,115,281,95,9,15458
41844,1526,57,41,8,19335
41845,1659,6469,80,4,16201
41846,388,91,155,8,15317
41847,439,4,191,9,16874
41848,910,8725,192,1,3527
41849,1894,7627,68,1,5696
41850,845,8607,53,5,5295
41851,1948,8828,59,5,7779
41852,1343,5329,157,2,11952
41853,935,8455,10,9,8843
41854,876,8937,190,5,9735
41855,1728,5745,93,4,12352
41856,1468,6259,115,5,8629
41857,1684,311,179,2,13067
41858,28,8799,157,4,19012
41859,636,5828,156,8,2936
41860,1422,9737,65,1,5237
41861,77,6970,185,1,4477
41862,587,109,185,8,5828
41863,1382,2334,194,9,13948
41864,1210,6616,132,2,7692
41865,1575,4464,137,7,13203
41866,234,5226,132,9,16370
41867,1272,4096,128,2,5066
41868,1978,4157,168,6,821
41869,1423,2295,29,1,18955
41870,329,4519,93,7,18532
41871,1667,6412,160,3,9685
41872,1029,338,45,4,8200
41873,348,5573,99,6,13499
41874,1962,613,20,1,9021
41875,1423,7796,126,6,11249
41876,1283,2812,29,9,10646
41877,757,6924,148,3,16104
41878,419,3319,160,7,11745
41879,391,2736,86,1,588
41880,1886,3431,157,6,4423
41881,1944,4020,171,3,5671
41882,1951,7405,87,2,2278
41883,590,8709,6,2,6816
41884,1872,2803,143,2,5233
41885,115,2132,80,6,13145
41886,4,6139,136,8,18734
41887,643,8528,151,9,14463
41888,1763,3326,15,3,19671
41889,1152,6615,33,4,17613
41890,9,8256,125,9,2473
41891,1348,3898,185,9,16610
41892,118,2302,89,6,12348
41893,1491,5529,168,1,4213
41894,856,7221,9,2,4220
41895,700,384,33,6,171
41896,1675,8317,77,1,14639
41897,1487,2580,114,5,16985
41898,932,4073,153,3,11586
41899,125,6787,52,1,16473
41900,223,9095,90,5,118
41901,328,4355,27,7,10366
41902,1922,6059,53,6,11696
41903,1017,2284,177,1,5292
41904,818,5933,62,1,19073
41905,259,2261,75,4,9181
41906,67,4864,98,6,1039
41907,1621,426,98,6,18918
41908,883,7354,37,1,6669
41909,1086,3636,9,2,7917
41910,972,9668,181,5,13612
41911,1550,8113,56,6,19366
41912,1658,8332,120,1,15858
41913,279,6707,195,8,11362
41914,1147,3042,163,4,9925
41915,589,5255,193,9,8127
41916,272,115,47,9,13159
41917,502,5563,88,4,18296
41918,658,40,125,7,8121
41919,1293,3506,37,7,844
41920,893,110,75,8,5208
41921,568,537,35,2,8572
41922,218,6080,161,1,6177
41923,685,7523,41,9,9763
41924,1576,4652,169,6,16053
41925,1895,2049,178,3,12844
41926,159,5713,40,7,2854
41927,360,5548,139,6,10727
41928,1489,5434,193,9,4758
41929,544,7469,41,6,17135
41930,1272,7610,117,6,11789
41931,1665,5283,55,2,16573
41932,291,5796,67,1,16616
41933,36,3626,38,7,1350
41934,979,4098,79,2,1716
41935,860,6930,57,5,9585
41936,66,6123,177,9,15451
41937,797,9494,112,1,11739
41938,1451,4919,2,6,17254
41939,157,9135,74,9,12959
41940,1579,6176,53,7,5225
41941,1811,8177,117,7,19623
41942,121,229,8,1,106
41943,192,778,63,9,4679
41944,1500,371,133,6,9597
41945,1378,102,75,9,6767
41946,1567,3243,76,6,19732
41947,357,6663,63,8,2803
41948,531,6389,158,4,14721
41949,480,4685,198,7,15847
41950,797,8087,65,6,12562
41951,1097,2763,128,9,12150
41952,1415,7139,198,1,13695
41953,954,2184,148,1,5953
41954,1100,4567,138,5,18448
41955,188,9316,106,1,18142
41956,1715,8970,33,7,117
41957,1362,8588,110,6,11747
41958,476,479,132,9,19810
41959,1330,7627,144,2,9827
41960,917,9125,31,3,17223
41961,649,8346,10,4,19302
41962,162,8197,187,7,17118
41963,802,8115,126,9,1338
41964,47,5807,65,2,5386
41965,24,775,168,3,5568
41966,1360,1316,127,5,17237
41967,1308,7687,169,1,5089
41968,174,9639,127,6,16523
41969,1331,8446,149,3,8580
41970,879,2404,156,4,7287
41971,774,6898,137,7,3904
41972,230,3254,21,6,14258
41973,703,3029,191,1,9587
41974,118,7159,64,5,5244
41975,53,579,7,6,13412
41976,1216,8295,49,5,8991
41977,948,1294,147,7,11448
41978,572,2043,3,1,15988
41979,1961,4441,86,4,736
41980,523,7141,10,6,4732
41981,772,2021,151,3,3487
41982,782,2255,68,6,3471
41983,1165,9712,139,7,18335
41984,655,3480,51,5,6382
41985,113,4346,148,4,13923
41986,1288,2358,148,7,17974
41987,1515,7810,55,8,9912
41988,1368,1661,23,3,14097
41989,1547,3418,90,5,11536
41990,1904,6291,136,1,18214
41991,99,677,132,6,4198
41992,473,6625,142,9,19013
41993,1047,8288,193,7,9704
41994,239,4311,19,3,9082
41995,621,2763,27,8,8299
41996,1287,6293,145,9,17702
41997,1349,7007,155,1,5357
41998,672,3386,42,6,7655
41999,1756,3107,144,8,14138
42000,1708,3380,88,2,15996
42001,387,8991,77,4,9569
42002,606,1869,50,2,1385
42003,122,4330,134,7,10804
42004,1324,7379,98,2,6352
42005,1733,8330,125,9,17136
42006,563,560,186,3,17735
42007,317,3558,142,8,12151
42008,1843,2885,76,2,3123
42009,1953,6399,165,7,4504
42010,20,5487,76,2,15717
42011,542,1100,150,3,16246
42012,1913,749,150,8,10929
42013,1324,5594,174,9,19339
42014,1494,6959,186,8,6517
42015,1110,8363,125,1,13032
42016,1766,2077,60,2,8005
42017,1693,4598,7,4,16580
42018,405,541,192,2,13798
42019,978,6908,116,3,11601
42020,693,4571,115,7,16277
42021,112,8399,147,4,1990
42022,1163,1508,155,6,2754
42023,1034,348,93,3,10514
42024,1315,1471,164,2,3279
42025,1946,908,17,6,11571
42026,379,6041,141,5,16910
42027,1906,5256,30,7,14773
42028,940,7797,74,5,5620
42029,238,9984,47,8,17746
42030,644,2424,129,2,19704
42031,330,6641,167,1,10066
42032,185,8544,61,1,18354
42033,1831,6533,86,7,18838
42034,1744,1171,198,4,19250
42035,1786,3147,30,7,17933
42036,1449,5400,131,9,13251
42037,1886,3238,21,4,18897
42038,1347,967,182,7,6086
42039,482,7728,122,4,9884
42040,601,1923,157,7,5433
42041,1382,2252,174,6,13792
42042,362,4570,47,3,8463
42043,1060,8936,141,6,15830
42044,516,9987,102,2,12795
42045,1770,5493,84,6,18175
42046,330,4262,66,8,16184
42047,269,797,146,8,1045
42048,1094,9448,148,8,524
42049,1543,2993,173,5,12015
42050,1692,8699,14,8,2700
42051,955,7414,114,5,9779
42052,378,5850,200,4,6906
42053,293,2891,90,8,6216
42054,1935,4454,125,8,8025
42055,1310,6682,44,9,15732
42056,360,8938,21,1,11453
42057,1610,8807,23,5,16045
42058,524,4220,118,3,8393
42059,1361,9500,198,4,1739
42060,624,6528,154,2,10507
42061,1566,924,3,1,2667
42062,1921,8652,66,1,18812
42063,1060,2752,113,8,141
42064,1512,5523,199,4,16795
42065,1403,9300,13,8,19910
42066,344,8806,123,4,19503
42067,1254,3759,14,8,6631
42068,1813,6996,93,1,3010
42069,618,3120,84,4,11444
42070,1824,7959,134,5,18448
42071,1786,8658,21,3,3679
42072,575,3039,71,3,17949
42073,397,2437,131,9,12060
42074,421,9544,58,5,17725
42075,1580,4651,140,6,415
42076,661,8732,47,8,5484
42077,402,1610,107,2,12715
42078,1512,6894,17,1,14509
42079,46,2580,20,8,2831
42080,687,1604,56,5,16123
42081,154,4974,139,7,7160
42082,261,1987,87,5,3614
42083,645,5663,91,8,16297
42084,287,3250,103,1,11879
42085,1692,5588,30,8,17185
42086,845,3115,93,2,6444
42087,1777,2905,37,9,18286
42088,1355,8752,194,3,19333
42089,639,7892,129,5,14859
42090,705,4841,127,4,16773
42091,1496,6261,19,2,13093
42092,1293,3051,54,5,1907
42093,1658,2844,25,3,7447
42094,1682,3551,197,1,4917
42095,1688,2681,154,9,10321
42096,157,1737,39,6,1685
42097,1692,7417,153,4,17691
42098,614,3302,99,7,7123
42099,429,9934,7,4,10372
42100,1909,3409,194,6,15226
42101,982,9816,182,6,1186
42102,852,1481,107,8,17953
42103,1276,4242,144,2,8287
42104,267,5385,33,6,7557
42105,1843,9465,47,6,3902
42106,59,9741,188,2,809
42107,1876,5218,147,9,7296
42108,617,2436,185,1,12140
42109,1805,8747,162,3,9442
42110,1583,5855,197,2,19239
42111,1624,3547,175,1,8174
42112,171,5145,29,1,13582
42113,1688,4312,132,1,9404
42114,1712,9292,22,5,2949
42115,1343,5973,28,3,17524
42116,657,7836,42,9,14891
42117,837,713,175,2,3685
42118,1024,1092,178,4,17964
42119,822,4165,94,8,10702
42120,734,4977,13,1,11431
42121,398,6669,12,4,16179
42122,1039,9301,152,1,8777
42123,969,7826,155,7,10404
42124,462,1161,179,5,19196
42125,138,7002,110,1,13702
42126,762,746,42,3,14170
42127,150,8492,154,3,8223
42128,863,4635,45,6,13958
42129,781,5289,181,5,19708
42130,593,5470,183,3,17595
42131,1601,1440,14,5,6648
42132,1678,4678,102,4,14151
42133,300,1752,36,7,2456
42134,1447,5673,178,8,15803
42135,1443,1178,74,2,4041
42136,759,1636,64,6,1222
42137,885,677,142,9,10916
42138,1217,8420,81,2,7582
42139,1307,7362,2,3,15155
42140,1278,6429,81,1,19303
42141,504,1898,161,6,9926
42142,1709,1256,48,6,15322
42143,1337,3316,191,4,18191
42144,1302,265,129,2,4331
42145,802,7071,106,6,16297
42146,1929,1493,37,5,4055
42147,818,3171,176,4,15977
42148,310,3677,130,9,5427
42149,1210,8850,142,3,3272
42150,1892,5044,156,2,310
42151,1248,7326,169,8,7574
42152,574,8587,18,1,18297
42153,1446,8473,80,8,19563
42154,596,6810,58,9,3413
42155,27,9945,139,3,10542
42156,381,3722,200,1,11462
42157,1344,589,163,3,15751
42158,131,7840,83,2,8772
42159,639,8861,176,4,14013
42160,1020,1699,160,9,15644
42161,1547,8756,72,3,13359
42162,1304,5236,187,5,12079
42163,285,5756,172,4,10897
42164,1221,908,51,3,2297
42165,737,4272,99,9,18576
42166,1800,6131,12,9,15039
42167,1299,6407,109,4,10892
42168,1092,2759,146,4,1014
42169,233,8277,96,9,3926
42170,611,6895,166,3,16255
42171,222,1604,70,6,9269
42172,453,6317,141,2,11684
42173,1660,5776,135,9,678
42174,304,6751,119,9,1867
42175,936,3153,199,8,18330
42176,1638,7837,76,9,1337
42177,1987,6377,35,2,11511
42178,1424,5658,2,8,12949
42179,1344,5066,195,6,11942
42180,264,4687,85,9,3103
42181,365,8863,155,4,8840
42182,1413,9640,11,5,8863
42183,742,3197,7,1,19342
42184,1659,258,130,3,15033
42185,1251,693,58,2,2590
42186,456,9935,90,1,9740
42187,1764,55,200,9,19351
42188,1689,8344,88,5,14376
42189,1845,6812,185,5,5505
42190,1329,1798,1,6,7058
42191,505,2472,52,1,172
42192,328,6608,112,2,7982
42193,1685,3831,175,5,16150
42194,819,1655,96,1,15803
42195,1966,4290,34,7,11333
42196,1545,2301,111,3,9211
42197,1344,7416,135,9,18461
42198,736,9867,23,7,5653
42199,492,834,184,8,4770
42200,461,9353,70,4,3904
42201,1559,5331,126,9,13555
42202,1468,4337,191,5,14394
42203,1467,2235,152,1,4104
42204,1928,3479,171,6,12822
42205,1728,9192,173,1,1357
42206,1251,5643,156,6,16528
42207,566,1744,95,7,11125
42208,1628,1565,100,3,4379
42209,1551,6135,31,2,2633
42210,820,6247,182,3,7889
42211,1715,7687,161,1,17015
42212,516,2214,192,4,7306
42213,418,4,160,8,11718
42214,1125,3638,132,2,15254
42215,408,4348,70,9,5587
42216,1429,7416,160,6,15915
42217,1154,472,32,6,260
42218,1543,7070,167,3,4778
42219,1720,2314,29,6,9998
42220,1867,9452,197,8,11111
42221,844,5748,195,9,9367
42222,1988,5673,112,7,3548
42223,35,1208,160,9,1705
42224,1768,5894,14,9,9340
42225,154,1790,24,8,1892
42226,1426,3170,161,8,16934
42227,1088,5015,153,5,18016
42228,1783,3414,118,9,5813
42229,890,796,24,1,19772
42230,568,7059,38,5,19730
42231,229,7738,70,3,16945
42232,976,7869,54,1,13680
42233,1847,1704,37,9,13589
42234,1932,2645,189,8,4163
42235,1001,3041,113,6,16735
42236,1277,4483,182,6,10360
42237,1512,904,113,5,7698
42238,805,1447,40,7,4511
42239,564,3498,14,7,5797
42240,915,5340,167,5,8670
42241,15,5404,148,4,12222
42242,895,9117,94,4,813
42243,854,2836,7,3,3760
42244,340,5198,55,5,5034
42245,363,4133,52,1,6193
42246,180,3434,64,2,6171
42247,589,3602,190,3,10660
42248,215,1221,21,8,10284
42249,1759,4857,194,6,727
42250,1178,3384,27,2,8048
42251,1069,6082,192,4,9924
42252,352,1813,30,6,12521
42253,21,2320,85,7,18382
42254,1617,676,166,7,5818
42255,989,99,87,6,3452
42256,565,5204,99,6,14258
42257,669,98,21,4,15006
42258,944,9748,38,2,9368
42259,369,1261,114,2,8256
42260,659,371,73,2,8980
42261,694,1175,161,2,13248
42262,1102,4089,184,2,13504
42263,1919,6791,80,2,14361
42264,1023,7219,96,1,19742
42265,1143,4781,83,6,115
42266,359,4548,82,8,6259
42267,1879,1072,28,8,17894
42268,1641,3455,186,2,17574
42269,1538,3151,58,6,18631
42270,1651,9547,97,3,3924
42271,503,6469,50,8,5161
42272,32,3264,20,3,4082
42273,358,1771,128,6,3164
42274,62,946,165,4,8667
42275,1121,9576,80,6,14831
42276,1402,2953,75,8,1006
42277,1671,8236,34,9,9286
42278,1520,9952,14,3,5481
42279,1634,2265,20,6,18473
42280,452,1728,39,8,12724
42281,1239,5074,13,6,18088
42282,1108,1035,197,9,9407
42283,406,9086,109,5,15803
42284,1006,569,188,5,9110
42285,1693,9951,150,7,1311
42286,1131,105,42,4,11648
42287,1513,3665,198,7,2934
42288,357,8813,155,5,2508
42289,131,2903,123,1,1363
42290,1046,2055,16,1,2161
42291,596,2690,189,8,1747
42292,1625,9410,87,2,9106
42293,226,2710,175,5,14090
42294,1130,4344,187,1,473
42295,1973,3969,21,2,10863
42296,1885,1634,128,9,4326
42297,953,8229,36,5,2298
42298,394,6795,126,6,15446
42299,871,4669,106,3,13059
42300,1125,4750,9,8,11617
42301,1832,6728,12,3,12278
42302,1906,9809,171,3,3247
42303,1172,879,22,1,10887
42304,1917,3335,40,6,490
42305,1254,2639,49,6,454
42306,87,1449,160,6,5832
42307,523,740,104,3,15135
42308,1672,5326,76,7,14588
42309,93,6846,59,2,6309
42310,804,7972,11,2,10862
42311,153,1151,62,5,19445
42312,1447,7246,88,1,19212
42313,354,353,90,2,7381
42314,879,5690,24,8,2960
42315,608,5879,62,6,15854
42316,1598,4284,51,9,6855
42317,1897,4687,76,8,13961
42318,983,230,11,9,4181
42319,917,321,167,7,14774
42320,915,2534,95,7,2618
42321,409,9588,122,5,18705
42322,1111,3739,134,3,14791
42323,211,6663,170,5,8173
42324,1925,9816,187,8,11595
42325,383,8385,102,4,6657
42326,1619,6988,116,2,14747
42327,1763,809,14,5,12315
42328,1548,1834,174,5,1588
42329,871,4515,122,5,11475
42330,1177,6025,146,2,14219
42331,1029,817,199,9,2375
42332,1100,6550,67,8,3729
42333,411,2364,42,6,10506
42334,4,2427,3,2,13396
42335,1396,895,123,4,16258
42336,1107,6018,11,1,5862
42337,941,2975,86,5,15220
42338,431,7206,139,8,11993
42339,1496,4741,188,6,13301
42340,1386,2248,77,8,13451
42341,412,572,14,5,4203
42342,35,5728,52,8,14433
42343,1266,1146,51,6,9010
42344,1680,3300,70,2,15227
42345,908,5665,14,1,9175
42346,80,6752,81,1,6398
42347,75,3346,171,5,10312
42348,811,5380,65,3,1211
42349,284,6316,144,8,12824
42350,727,6382,200,6,6663
42351,1782,1395,19,2,18802
42352,1262,7778,69,5,3370
42353,337,2161,11,5,3324
42354,1555,4261,104,7,9259
42355,1995,9697,111,8,12573
42356,1988,3472,73,5,19931
42357,586,7910,53,6,10131
42358,1915,3979,45,4,11114
42359,567,6771,126,2,9963
42360,83,6745,39,3,2070
42361,1700,8496,139,2,18368
42362,318,7123,139,7,9130
42363,875,72,108,2,19261
42364,679,5766,183,1,4923
42365,1652,5379,75,1,14998
42366,1321,9239,62,7,16090
42367,700,3769,133,2,9031
42368,1791,1665,95,7,3386
42369,1366,7939,24,9,17647
42370,834,8983,63,2,13106
42371,955,7836,97,9,11981
42372,1889,7152,91,6,7051
42373,1448,595,67,7,8462
42374,987,5005,75,7,9500
42375,19,1262,50,2,8872
42376,1847,4381,162,7,17968
42377,1904,6519,62,7,14260
42378,814,2433,180,1,11768
42379,4,5691,137,7,15393
42380,467,4545,80,8,1155
42381,190,9418,75,8,11587
42382,1305,4306,195,1,3864
42383,63,7711,129,1,330
42384,1014,4418,1,6,5849
42385,1990,5379,74,5,2254
42386,1903,3758,47,1,8926
42387,1805,7596,87,3,8523
42388,1278,9433,200,3,19735
42389,1651,3241,138,5,10442
42390,1878,4621,193,3,6509
42391,1796,4618,23,4,16817
42392,1026,5554,121,2,345
42393,67,6567,37,6,9031
42394,878,8144,65,8,3832
42395,1310,939,140,1,14947
42396,132,341,187,5,11486
42397,1072,7978,132,5,7187
42398,1579,4475,109,8,461
42399,605,7557,137,3,17668
42400,941,4623,55,6,17783
42401,993,906,9,3,3879
42402,1677,4609,175,8,11432
42403,1071,6474,111,1,12053
42404,1255,7519,131,6,12149
42405,1760,4124,34,1,10777
42406,284,5157,176,7,9747
42407,549,5979,63,2,12113
42408,1052,5686,170,4,13854
42409,1435,6775,187,4,5030
42410,1497,4491,198,9,156
42411,1694,8485,40,8,9905
42412,902,9465,168,2,8727
42413,1246,7830,57,9,4913
42414,1400,970,175,6,1556
42415,1033,6700,21,2,2505
42416,902,1669,150,8,17424
42417,1437,2303,31,4,17818
42418,1495,3280,124,4,19267
42419,1094,1208,37,7,268
42420,342,8595,112,9,4635
42421,66,1039,34,6,11697
42422,607,2355,56,2,4324
42423,1717,5273,154,7,5119
42424,1094,9185,89,8,9867
42425,746,7861,92,2,17138
42426,1285,3244,16,9,17803
42427,532,5620,88,7,19379
42428,1420,806,120,2,13677
42429,1382,5166,138,5,5394
42430,358,4199,182,8,8755
42431,1416,8943,175,5,14199
42432,376,8816,62,2,12661
42433,1210,2876,77,7,193
42434,1329,3836,78,7,11225
42435,64,9111,47,5,13428
42436,178,3611,144,7,9409
42437,235,1493,60,6,16959
42438,865,7458,82,1,16177
42439,762,5442,46,7,1414
42440,1831,9013,182,7,5815
42441,40,6793,27,7,5908
42442,1311,3896,138,2,11191
42443,1283,6496,160,8,437
42444,1491,8778,27,9,11069
42445,1264,2774,138,4,14344
42446,1527,901,103,7,7240
42447,1608,161,150,2,5300
42448,1566,9141,134,2,12165
42449,351,8017,161,2,13327
42450,541,3542,9,7,8867
42451,966,7123,23,5,14861
42452,1336,1725,96,5,16558
42453,962,931,93,7,5965
42454,1623,3308,75,5,13389
42455,1132,595,49,7,11233
42456,831,6378,26,5,2927
42457,30,4636,171,5,7362
42458,309,8325,50,7,1341
42459,1510,9709,114,9,3598
42460,46,1386,101,4,2341
42461,1383,7761,189,7,6689
42462,137,3755,57,4,12655
42463,775,4590,135,9,6160
42464,1599,8466,63,3,3857
42465,1455,4617,58,9,18422
42466,556,1716,87,2,17833
42467,1275,3083,34,3,10830
42468,433,3524,65,2,8332
42469,847,7682,192,2,7337
42470,207,7570,136,4,1155
42471,446,2405,52,1,16026
42472,1083,438,154,3,15969
42473,1230,9227,75,3,9449
42474,1995,6391,96,7,16905
42475,331,1474,114,1,17846
42476,596,9132,118,3,12847
42477,525,345,115,4,7113
42478,749,7402,63,1,12370
42479,1182,147,111,6,17310
42480,1128,4679,13,5,640
42481,359,3726,175,1,9191
42482,852,8449,50,8,5639
42483,1389,6945,71,7,19806
42484,555,7330,52,7,14248
42485,1203,8080,165,6,14231
42486,358,3935,118,5,4054
42487,1288,4217,87,4,3738
42488,755,2238,135,6,13380
42489,549,8211,196,6,15879
42490,1898,7068,196,6,9598
42491,1377,6091,57,2,12482
42492,1882,6939,64,3,13527
42493,1388,9937,86,7,3846
42494,1274,6055,82,7,15798
42495,1144,8688,187,3,13606
42496,1216,8781,108,9,12606
42497,807,4424,122,3,3595
42498,1928,8217,184,9,16642
42499,1086,8873,122,1,12629
42500,1234,7804,137,3,15356
42501,1831,9486,72,8,17627
42502,1934,2004,2,5,16392
42503,52,6612,146,1,2729
42504,1746,298,81,3,1215
42505,313,5023,142,4,4436
42506,1941,2704,15,4,7598
42507,1303,6520,131,4,7782
42508,388,9744,149,5,17929
42509,1226,3587,106,4,8294
42510,1963,4446,60,5,3260
42511,139,7515,173,4,11837
42512,1876,2550,154,9,4216
42513,19,5356,46,9,14378
42514,321,4373,195,3,17433
42515,95,183,144,6,2753
42516,130,7769,27,9,13684
42517,1129,523,17,6,5225
42518,945,611,145,9,7602
42519,1221,4135,68,5,2591
42520,1954,8754,6,9,15975
42521,260,2844,84,6,14081
42522,987,2068,200,2,8682
42523,1063,1703,66,6,10798
42524,1525,1919,117,8,13584
42525,817,1736,57,7,8665
42526,1155,8127,117,3,19424
42527,154,212,139,5,6711
42528,553,2928,34,8,8827
42529,1345,7026,110,5,15650
42530,122,5420,4,9,13860
42531,1780,2985,47,6,7563
42532,757,6740,18,8,13451
42533,1168,9465,82,5,12670
42534,1210,7177,59,2,1040
42535,547,8565,47,2,19800
42536,1235,461,36,5,527
42537,400,1062,62,9,2189
42538,1057,1494,183,2,4771
42539,1183,2172,83,9,18475
42540,406,3934,197,1,10257
42541,1853,3621,160,4,5665
42542,364,1322,58,5,12563
42543,980,5195,40,9,3109
42544,1728,5776,53,7,19133
42545,1990,6183,5,1,3806
42546,163,8061,107,8,13366
42547,764,3698,173,7,1766
42548,551,9320,185,4,16356
42549,131,3758,194,1,18766
42550,1120,2862,17,3,19761
42551,653,5652,93,9,10013
42552,1008,9563,22,2,8377
42553,270,9046,9,7,12828
42554,1705,2336,144,9,1267
42555,904,7456,101,1,1660
42556,1391,6775,9,1,7370
42557,787,4273,18,8,5235
42558,365,303,69,7,14029
42559,1934,3176,12,1,1514
42560,1995,2551,41,5,6899
42561,1458,8969,93,1,19839
42562,611,1966,78,7,16280
42563,1085,3450,64,4,7909
42564,932,7302,116,3,19378
42565,1347,3790,195,8,18520
42566,1753,728,71,7,7578
42567,589,2554,123,7,4408
42568,208,1745,190,1,1724
42569,348,2641,53,7,12398
42570,45,6380,68,1,17369
42571,347,3440,66,7,7918
42572,714,1210,172,2,211
42573,1746,6010,172,7,17211
42574,1864,5937,41,6,14076
42575,647,1762,23,8,869
42576,369,6349,97,8,3484
42577,534,6286,165,6,14807
42578,358,5700,150,2,2176
42579,495,4478,44,1,4379
42580,905,2008,155,9,10340
42581,60,2912,61,6,13562
42582,298,2062,156,1,8915
42583,59,7510,47,6,2876
42584,1448,7889,200,1,1705
42585,231,7987,167,1,6840
42586,797,4469,196,3,18100
42587,1719,3842,147,4,4902
42588,448,5297,39,9,14274
42589,613,5383,121,2,13752
42590,1650,2787,2,9,2290
42591,368,2190,121,7,7757
42592,554,4628,159,2,9851
42593,1053,1933,56,7,7490
42594,988,8505,170,8,14074
42595,277,6393,159,9,14007
42596,609,177,195,2,11655
42597,703,1772,87,2,9330
42598,1403,3205,72,9,7178
42599,831,6068,180,5,11734
42600,38,5550,10,7,995
42601,1231,1851,139,2,19272
42602,1730,9737,144,7,9088
42603,1676,9269,42,1,17935
42604,289,5723,50,8,10279
42605,975,6415,83,7,12336
42606,1517,2786,60,8,16338
42607,1793,2898,156,7,19942
42608,1249,3844,62,5,1109
42609,452,3821,51,9,17784
42610,28,1237,29,6,6713
42611,702,3794,12,5,4635
42612,757,2868,18,3,15236
42613,334,8110,96,6,9825
42614,1397,3778,86,2,1963
42615,1851,4508,133,3,1767
42616,561,5372,200,3,9629
42617,1325,9374,36,4,18630
42618,204,4946,51,5,5451
42619,379,2276,199,8,5104
42620,902,6229,172,6,16261
42621,1139,5892,166,9,11559
42622,1044,1616,30,2,17762
42623,1008,5394,157,1,15257
42624,1621,1814,3,2,9847
42625,912,8475,35,8,4763
42626,396,9671,91,7,2644
42627,1789,6952,72,1,7414
42628,1076,9452,160,4,19382
42629,1684,9448,54,2,16759
42630,1210,4260,72,5,13242
42631,1709,7027,40,4,9971
42632,353,131,128,1,6886
42633,1138,1100,73,1,4930
42634,514,9440,25,8,19467
42635,546,5695,79,5,6700
42636,282,2419,188,1,10131
42637,673,350,195,2,16012
42638,1194,5002,27,4,10872
42639,606,3733,151,9,3965
42640,760,6054,140,2,11232
42641,1345,8212,194,9,19330
42642,366,7573,156,3,9723
42643,520,403,16,6,8976
42644,1857,3720,197,8,7677
42645,110,4522,36,4,5578
42646,906,8982,67,6,19778
42647,1568,3694,139,2,11409
42648,1587,1652,93,6,5708
42649,953,8554,141,8,17949
42650,680,7805,137,7,6023
42651,1602,7667,191,6,17284
42652,1567,8061,159,4,4483
42653,959,2888,151,7,13564
42654,324,7422,66,7,9731
42655,1976,7728,19,7,17461
42656,12,2258,105,5,14077
42657,1823,7924,168,9,15390
42658,1047,6171,176,2,7095
42659,1185,2165,5,7,8587
42660,264,9791,198,6,12732
42661,1726,427,187,9,3207
42662,380,2246,151,2,15496
42663,1777,8348,197,6,5713
42664,80,5246,110,6,2080
42665,1295,3229,44,4,12543
42666,425,8594,199,2,3944
42667,616,8811,27,9,977
42668,436,3374,143,5,13335
42669,922,825,162,2,14023
42670,1102,4089,53,3,17288
42671,1548,3812,91,2,14577
42672,795,2058,134,2,11605
42673,1135,9755,27,1,15590
42674,991,6418,148,9,11866
42675,452,6441,85,2,13951
42676,1438,4661,151,7,16655
42677,260,8205,2,5,3247
42678,822,2711,131,3,12752
42679,1375,1320,152,7,19394
42680,1954,2354,37,6,11203
42681,708,1565,25,3,16818
42682,852,6878,132,5,18112
42683,1208,9366,132,3,597
42684,658,6842,53,3,4821
42685,175,2346,175,6,8147
42686,712,6167,71,7,10916
42687,1724,9704,50,1,15587
42688,1642,6914,145,9,8374
42689,1979,718,2,1,10410
42690,1410,7464,53,4,1260
42691,1913,4471,125,6,14434
42692,585,7062,144,1,15564
42693,1296,2350,106,1,7478
42694,1750,8552,163,1,11766
42695,186,6372,23,8,268
42696,652,8907,88,8,11556
42697,1925,878,65,8,15762
42698,167,2551,17,5,19924
42699,143,1514,172,9,4883
42700,493,399,13,8,12084
42701,72,1256,19,8,17871
42702,1368,303,156,5,14314
42703,499,5459,66,2,8627
42704,147,4412,90,2,10733
42705,1637,1608,46,5,3946
42706,1525,895,180,7,16140
42707,1362,3857,70,2,14520
42708,1109,8485,157,7,8214
42709,1841,4464,39,3,7451
42710,891,4888,117,7,7664
42711,807,8785,66,5,8322
42712,846,6799,129,4,2758
42713,1167,1944,77,6,1783
42714,891,3863,152,3,10614
42715,1335,3798,190,3,13039
42716,1393,8382,122,2,13056
42717,1731,7373,182,3,8748
42718,1720,1777,36,6,14481
42719,813,447,163,4,16336
42720,971,8972,36,9,14481
42721,1465,4195,45,8,19604
42722,67,3968,177,2,7627
42723,1758,8540,143,2,6445
42724,1798,439,115,2,2268
42725,838,9261,143,9,17355
42726,927,3800,73,4,8081
42727,1558,3431,77,7,2621
42728,341,7049,63,9,19583
42729,1702,5995,70,3,6917
42730,102,5560,74,5,14005
42731,1338,5809,65,1,18364
42732,1990,7618,112,4,19475
42733,1949,5050,11,8,15298
42734,952,8956,18,3,9040
42735,1134,9781,34,7,3518
42736,907,5993,126,3,12656
42737,1456,9702,2,5,8667
42738,342,2956,132,4,18581
42739,828,5149,59,3,289
42740,1203,5861,177,2,15654
42741,679,5620,79,8,18204
42742,134,7316,111,1,7073
42743,1054,3691,36,9,18821
42744,875,696,168,4,5257
42745,1497,2537,18,5,11484
42746,996,8855,196,4,9370
